"Plot Title: hobo114_Meso_20250617"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10964397, SEN S/N: 10964397)","End Of File (LGR S/N: 10964397)"
2963,08/19/25 05:00:00 AM,68.077,
2964,08/19/25 05:30:00 AM,68.077,
2965,08/19/25 06:00:00 AM,68.077,
2966,08/19/25 06:30:00 AM,68.421,
2967,08/19/25 07:00:00 AM,67.564,
2968,08/19/25 07:30:00 AM,68.248,
2969,08/19/25 08:00:00 AM,69.622,
2970,08/19/25 08:30:00 AM,71.168,
2971,08/19/25 09:00:00 AM,70.995,
2972,08/19/25 09:30:00 AM,70.995,
2973,08/19/25 10:00:00 AM,72.028,
2974,08/19/25 10:30:00 AM,73.062,
2975,08/19/25 11:00:00 AM,73.234,
2976,08/19/25 11:30:00 AM,74.446,
2977,08/19/25 12:00:00 PM,76.181,
2978,08/19/25 12:30:00 PM,75.832,
2979,08/19/25 01:00:00 PM,75.312,
2980,08/19/25 01:30:00 PM,76.006,
2981,08/19/25 02:00:00 PM,76.354,
2982,08/19/25 02:30:00 PM,79.151,
2983,08/19/25 03:00:00 PM,79.853,
2984,08/19/25 03:30:00 PM,82.330,
2985,08/19/25 04:00:00 PM,89.938,
2986,08/19/25 04:30:00 PM,83.935,
2987,08/19/25 05:00:00 PM,81.797,
2988,08/19/25 05:30:00 PM,78.800,
2989,08/19/25 06:00:00 PM,78.274,
2990,08/19/25 06:30:00 PM,75.484,
2991,08/19/25 07:00:00 PM,74.271,
2992,08/19/25 07:30:00 PM,73.580,
2993,08/19/25 08:00:00 PM,72.718,
2994,08/19/25 08:30:00 PM,72.199,
2995,08/19/25 09:00:00 PM,72.199,
2996,08/19/25 09:30:00 PM,72.028,
2997,08/19/25 10:00:00 PM,71.856,
2998,08/19/25 10:30:00 PM,71.512,
2999,08/19/25 11:00:00 PM,71.512,
3000,08/19/25 11:30:00 PM,70.995,
3001,08/20/25 12:00:00 AM,70.651,
3002,08/20/25 12:30:00 AM,70.137,
3003,08/20/25 01:00:00 AM,69.107,
3004,08/20/25 01:30:00 AM,68.934,
3005,08/20/25 02:00:00 AM,69.107,
3006,08/20/25 02:30:00 AM,69.964,
3007,08/20/25 03:00:00 AM,69.793,
3008,08/20/25 03:30:00 AM,69.793,
3009,08/20/25 04:00:00 AM,69.622,
3010,08/20/25 04:30:00 AM,69.107,
3011,08/20/25 05:00:00 AM,69.964,
3012,08/20/25 05:30:00 AM,69.793,
3013,08/20/25 06:00:00 AM,69.622,
3014,08/20/25 06:30:00 AM,69.107,
3015,08/20/25 07:00:00 AM,69.107,
3016,08/20/25 07:30:00 AM,68.934,
3017,08/20/25 08:00:00 AM,69.449,
3018,08/20/25 08:30:00 AM,70.137,
3019,08/20/25 09:00:00 AM,71.168,
3020,08/20/25 09:30:00 AM,72.199,
3021,08/20/25 10:00:00 AM,73.062,
3022,08/20/25 10:30:00 AM,73.407,
3023,08/20/25 11:00:00 AM,75.832,
3024,08/20/25 11:30:00 AM,76.006,
3025,08/20/25 12:00:00 PM,79.502,
3026,08/20/25 12:30:00 PM,79.678,
3027,08/20/25 01:00:00 PM,79.502,
3028,08/20/25 01:30:00 PM,76.876,
3029,08/20/25 02:00:00 PM,77.400,
3030,08/20/25 02:30:00 PM,83.399,
3031,08/20/25 03:00:00 PM,92.363,
3032,08/20/25 03:30:00 PM,90.867,
3033,08/20/25 04:00:00 PM,86.097,
3034,08/20/25 04:30:00 PM,82.152,
3035,08/20/25 05:00:00 PM,78.274,
3036,08/20/25 05:30:00 PM,77.400,
3037,08/20/25 06:00:00 PM,76.181,
3038,08/20/25 06:30:00 PM,75.659,
3039,08/20/25 07:00:00 PM,75.139,
3040,08/20/25 07:30:00 PM,74.446,
3041,08/20/25 08:00:00 PM,73.234,
3042,08/20/25 08:30:00 PM,72.545,
3043,08/20/25 09:00:00 PM,72.718,
3044,08/20/25 09:30:00 PM,72.718,
3045,08/20/25 10:00:00 PM,72.372,
3046,08/20/25 10:30:00 PM,72.372,
3047,08/20/25 11:00:00 PM,71.856,
3048,08/20/25 11:30:00 PM,71.339,
3049,08/21/25 12:00:00 AM,71.168,
3050,08/21/25 12:30:00 AM,71.512,
3051,08/21/25 01:00:00 AM,71.339,
3052,08/21/25 01:30:00 AM,71.339,
3053,08/21/25 02:00:00 AM,71.339,
3054,08/21/25 02:30:00 AM,71.168,
3055,08/21/25 03:00:00 AM,71.168,
3056,08/21/25 03:30:00 AM,70.995,
3057,08/21/25 04:00:00 AM,70.651,
3058,08/21/25 04:30:00 AM,70.480,
3059,08/21/25 05:00:00 AM,70.308,
3060,08/21/25 05:30:00 AM,69.107,
3061,08/21/25 06:00:00 AM,68.592,
3062,08/21/25 06:30:00 AM,68.077,
3063,08/21/25 07:00:00 AM,68.077,
3064,08/21/25 07:30:00 AM,69.622,
3065,08/21/25 08:00:00 AM,70.480,
3066,08/21/25 08:30:00 AM,70.308,
3067,08/21/25 09:00:00 AM,71.512,
3068,08/21/25 09:30:00 AM,71.339,
3069,08/21/25 10:00:00 AM,72.199,
3070,08/21/25 10:30:00 AM,74.619,
3071,08/21/25 11:00:00 AM,74.446,
3072,08/21/25 11:30:00 AM,76.354,
3073,08/21/25 12:00:00 PM,77.400,
3074,08/21/25 12:30:00 PM,79.853,
3075,08/21/25 01:00:00 PM,85.554,
3076,08/21/25 01:30:00 PM,90.495,
3077,08/21/25 02:00:00 PM,84.654,
3078,08/21/25 02:30:00 PM,93.304,
3079,08/21/25 03:00:00 PM,100.083,
3080,08/21/25 03:30:00 PM,99.489,
3081,08/21/25 04:00:00 PM,94.062,
3082,08/21/25 04:30:00 PM,87.368,
3083,08/21/25 05:00:00 PM,85.554,
3084,08/21/25 05:30:00 PM,83.043,
3085,08/21/25 06:00:00 PM,78.975,
3086,08/21/25 06:30:00 PM,78.098,
3087,08/21/25 07:00:00 PM,76.528,
3088,08/21/25 07:30:00 PM,75.832,
3089,08/21/25 08:00:00 PM,72.199,
3090,08/21/25 08:30:00 PM,72.028,
3091,08/21/25 09:00:00 PM,71.512,
3092,08/21/25 09:30:00 PM,71.339,
3093,08/21/25 10:00:00 PM,71.168,
3094,08/21/25 10:30:00 PM,70.651,
3095,08/21/25 11:00:00 PM,70.480,
3096,08/21/25 11:30:00 PM,70.651,
3097,08/22/25 12:00:00 AM,70.308,
3098,08/22/25 12:30:00 AM,69.964,
3099,08/22/25 01:00:00 AM,70.308,
3100,08/22/25 01:30:00 AM,69.793,
3101,08/22/25 02:00:00 AM,69.622,
3102,08/22/25 02:30:00 AM,68.592,
3103,08/22/25 03:00:00 AM,68.592,
3104,08/22/25 03:30:00 AM,69.449,
3105,08/22/25 04:00:00 AM,68.248,
3106,08/22/25 04:30:00 AM,67.735,
3107,08/22/25 05:00:00 AM,68.248,
3108,08/22/25 05:30:00 AM,66.879,
3109,08/22/25 06:00:00 AM,66.879,
3110,08/22/25 06:30:00 AM,66.879,
3111,08/22/25 07:00:00 AM,66.708,
3112,08/22/25 07:30:00 AM,66.366,
3113,08/22/25 08:00:00 AM,66.193,
3114,08/22/25 08:30:00 AM,65.680,
3115,08/22/25 09:00:00 AM,66.708,
3116,08/22/25 09:30:00 AM,67.050,
3117,08/22/25 10:00:00 AM,68.421,
3118,08/22/25 10:30:00 AM,68.248,
3119,08/22/25 11:00:00 AM,69.964,
3120,08/22/25 11:30:00 AM,69.622,
3121,08/22/25 12:00:00 PM,70.480,
3122,08/22/25 12:30:00 PM,71.512,
3123,08/22/25 01:00:00 PM,71.512,
3124,08/22/25 01:30:00 PM,72.891,
3125,08/22/25 02:00:00 PM,75.832,
3126,08/22/25 02:30:00 PM,74.446,
3127,08/22/25 03:00:00 PM,77.400,
3128,08/22/25 03:30:00 PM,84.295,
3129,08/22/25 04:00:00 PM,80.911,
3130,08/22/25 04:30:00 PM,78.975,
3131,08/22/25 05:00:00 PM,75.832,
3132,08/22/25 05:30:00 PM,76.006,
3133,08/22/25 06:00:00 PM,75.139,
3134,08/22/25 06:30:00 PM,74.271,
3135,08/22/25 07:00:00 PM,72.545,
3136,08/22/25 07:30:00 PM,70.651,
3137,08/22/25 08:00:00 PM,70.137,
3138,08/22/25 08:30:00 PM,69.964,
3139,08/22/25 09:00:00 PM,68.934,
3140,08/22/25 09:30:00 PM,68.763,
3141,08/22/25 10:00:00 PM,68.763,
3142,08/22/25 10:30:00 PM,68.763,
3143,08/22/25 11:00:00 PM,67.906,
3144,08/22/25 11:30:00 PM,67.735,
3145,08/23/25 12:00:00 AM,68.077,
3146,08/23/25 12:30:00 AM,68.077,
3147,08/23/25 01:00:00 AM,67.221,
3148,08/23/25 01:30:00 AM,66.366,
3149,08/23/25 02:00:00 AM,65.509,
3150,08/23/25 02:30:00 AM,64.825,
3151,08/23/25 03:00:00 AM,64.310,
3152,08/23/25 03:30:00 AM,64.139,
3153,08/23/25 04:00:00 AM,64.310,
3154,08/23/25 04:30:00 AM,63.626,
3155,08/23/25 05:00:00 AM,63.455,
3156,08/23/25 05:30:00 AM,64.481,
3157,08/23/25 06:00:00 AM,64.481,
3158,08/23/25 06:30:00 AM,64.139,
3159,08/23/25 07:00:00 AM,64.996,
3160,08/23/25 07:30:00 AM,67.392,
3161,08/23/25 08:00:00 AM,67.221,
3162,08/23/25 08:30:00 AM,67.221,
3163,08/23/25 09:00:00 AM,67.392,
3164,08/23/25 09:30:00 AM,68.248,
3165,08/23/25 10:00:00 AM,69.278,
3166,08/23/25 10:30:00 AM,72.199,
3167,08/23/25 11:00:00 AM,73.580,
3168,08/23/25 11:30:00 AM,73.753,
3169,08/23/25 12:00:00 PM,76.703,
3170,08/23/25 12:30:00 PM,77.574,
3171,08/23/25 01:00:00 PM,74.619,
3172,08/23/25 01:30:00 PM,78.624,
3173,08/23/25 02:00:00 PM,80.382,
3174,08/23/25 02:30:00 PM,87.915,
3175,08/23/25 03:00:00 PM,86.097,
3176,08/23/25 03:30:00 PM,85.735,
3177,08/23/25 04:00:00 PM,83.579,
3178,08/23/25 04:30:00 PM,78.975,
3179,08/23/25 05:00:00 PM,78.449,
3180,08/23/25 05:30:00 PM,76.876,
3181,08/23/25 06:00:00 PM,76.006,
3182,08/23/25 06:30:00 PM,74.619,
3183,08/23/25 07:00:00 PM,74.271,
3184,08/23/25 07:30:00 PM,73.580,
3185,08/23/25 08:00:00 PM,72.199,
3186,08/23/25 08:30:00 PM,71.512,
3187,08/23/25 09:00:00 PM,70.824,
3188,08/23/25 09:30:00 PM,69.964,
3189,08/23/25 10:00:00 PM,70.651,
3190,08/23/25 10:30:00 PM,70.995,
3191,08/23/25 11:00:00 PM,70.824,
3192,08/23/25 11:30:00 PM,70.308,
3193,08/24/25 12:00:00 AM,68.421,
3194,08/24/25 12:30:00 AM,67.221,
3195,08/24/25 01:00:00 AM,66.879,
3196,08/24/25 01:30:00 AM,67.392,
3197,08/24/25 02:00:00 AM,67.050,
3198,08/24/25 02:30:00 AM,67.221,
3199,08/24/25 03:00:00 AM,67.221,
3200,08/24/25 03:30:00 AM,67.050,
3201,08/24/25 04:00:00 AM,67.050,
3202,08/24/25 04:30:00 AM,67.221,
3203,08/24/25 05:00:00 AM,67.050,
3204,08/24/25 05:30:00 AM,67.050,
3205,08/24/25 06:00:00 AM,67.050,
3206,08/24/25 06:30:00 AM,66.708,
3207,08/24/25 07:00:00 AM,66.879,
3208,08/24/25 07:30:00 AM,67.392,
3209,08/24/25 08:00:00 AM,67.906,
3210,08/24/25 08:30:00 AM,68.421,
3211,08/24/25 09:00:00 AM,68.248,
3212,08/24/25 09:30:00 AM,69.278,
3213,08/24/25 10:00:00 AM,71.512,
3214,08/24/25 10:30:00 AM,72.372,
3215,08/24/25 11:00:00 AM,72.718,
3216,08/24/25 11:30:00 AM,74.619,
3217,08/24/25 12:00:00 PM,81.090,
3218,08/24/25 12:30:00 PM,82.508,
3219,08/24/25 01:00:00 PM,84.834,
3220,08/24/25 01:30:00 PM,80.911,
3221,08/24/25 02:00:00 PM,80.735,
3222,08/24/25 02:30:00 PM,79.678,
3223,08/24/25 03:00:00 PM,77.050,
3224,08/24/25 03:30:00 PM,92.737,
3225,08/24/25 04:00:00 PM,88.833,
3226,08/24/25 04:30:00 PM,79.678,
3227,08/24/25 05:00:00 PM,80.911,
3228,08/24/25 05:30:00 PM,79.502,
3229,08/24/25 06:00:00 PM,77.749,
3230,08/24/25 06:30:00 PM,76.703,
3231,08/24/25 07:00:00 PM,75.139,
3232,08/24/25 07:30:00 PM,74.619,
3233,08/24/25 08:00:00 PM,73.234,
3234,08/24/25 08:30:00 PM,72.028,
3235,08/24/25 09:00:00 PM,70.995,
3236,08/24/25 09:30:00 PM,70.137,
3237,08/24/25 10:00:00 PM,69.449,
3238,08/24/25 10:30:00 PM,68.763,
3239,08/24/25 11:00:00 PM,68.421,
3240,08/24/25 11:30:00 PM,67.735,
3241,08/25/25 12:00:00 AM,66.708,
3242,08/25/25 12:30:00 AM,66.537,
3243,08/25/25 01:00:00 AM,65.680,
3244,08/25/25 01:30:00 AM,65.167,
3245,08/25/25 02:00:00 AM,64.652,
3246,08/25/25 02:30:00 AM,63.968,
3247,08/25/25 03:00:00 AM,64.139,
3248,08/25/25 03:30:00 AM,63.455,
3249,08/25/25 04:00:00 AM,63.282,
3250,08/25/25 04:30:00 AM,62.769,
3251,08/25/25 05:00:00 AM,62.425,
3252,08/25/25 05:30:00 AM,62.083,
3253,08/25/25 06:00:00 AM,61.398,
3254,08/25/25 06:30:00 AM,61.569,
3255,08/25/25 07:00:00 AM,60.883,
3256,08/25/25 07:30:00 AM,60.712,
3257,08/25/25 08:00:00 AM,61.912,
3258,08/25/25 08:30:00 AM,62.598,
3259,08/25/25 09:00:00 AM,64.310,
3260,08/25/25 09:30:00 AM,64.996,
3261,08/25/25 10:00:00 AM,65.851,
3262,08/25/25 10:30:00 AM,67.392,
3263,08/25/25 11:00:00 AM,69.449,
3264,08/25/25 11:30:00 AM,69.964,
3265,08/25/25 12:00:00 PM,74.446,
3266,08/25/25 12:30:00 PM,78.098,
3267,08/25/25 01:00:00 PM,80.206,
3268,08/25/25 01:30:00 PM,81.442,
3269,08/25/25 02:00:00 PM,81.442,
3270,08/25/25 02:30:00 PM,86.277,
3271,08/25/25 03:00:00 PM,85.554,
3272,08/25/25 03:30:00 PM,80.206,
3273,08/25/25 04:00:00 PM,85.014,
3274,08/25/25 04:30:00 PM,75.312,
3275,08/25/25 05:00:00 PM,77.574,
3276,08/25/25 05:30:00 PM,73.580,
3277,08/25/25 06:00:00 PM,72.718,
3278,08/25/25 06:30:00 PM,69.622,
3279,08/25/25 07:00:00 PM,66.879,
3280,08/25/25 07:30:00 PM,64.481,
3281,08/25/25 08:00:00 PM,62.940,
3282,08/25/25 08:30:00 PM,61.569,
3283,08/25/25 09:00:00 PM,60.368,
3284,08/25/25 09:30:00 PM,59.680,
3285,08/25/25 10:00:00 PM,59.164,
3286,08/25/25 10:30:00 PM,58.131,
3287,08/25/25 11:00:00 PM,57.785,
3288,08/25/25 11:30:00 PM,57.614,
3289,08/26/25 12:00:00 AM,57.096,
3290,08/26/25 12:30:00 AM,56.577,
3291,08/26/25 01:00:00 AM,56.230,
3292,08/26/25 01:30:00 AM,55.364,
3293,08/26/25 02:00:00 AM,55.537,
3294,08/26/25 02:30:00 AM,55.364,
3295,08/26/25 03:00:00 AM,55.189,
3296,08/26/25 03:30:00 AM,55.189,
3297,08/26/25 04:00:00 AM,54.842,
3298,08/26/25 04:30:00 AM,54.495,
3299,08/26/25 05:00:00 AM,54.669,
3300,08/26/25 05:30:00 AM,54.147,
3301,08/26/25 06:00:00 AM,53.798,
3302,08/26/25 06:30:00 AM,53.798,
3303,08/26/25 07:00:00 AM,53.623,
3304,08/26/25 07:30:00 AM,53.449,
3305,08/26/25 08:00:00 AM,53.623,
3306,08/26/25 08:30:00 AM,54.322,
3307,08/26/25 09:00:00 AM,56.577,
3308,08/26/25 09:30:00 AM,58.647,
3309,08/26/25 10:00:00 AM,59.164,
3310,08/26/25 10:30:00 AM,61.227,
3311,08/26/25 11:00:00 AM,63.282,
3312,08/26/25 11:30:00 AM,66.537,
3313,08/26/25 12:00:00 PM,67.392,
3314,08/26/25 12:30:00 PM,69.107,
3315,08/26/25 01:00:00 PM,71.512,
3316,08/26/25 01:30:00 PM,78.274,
3317,08/26/25 02:00:00 PM,79.853,
3318,08/26/25 02:30:00 PM,84.295,
3319,08/26/25 03:00:00 PM,74.271,
3320,08/26/25 03:30:00 PM,71.339,
3321,08/26/25 04:00:00 PM,80.029,
3322,08/26/25 04:30:00 PM,76.703,
3323,08/26/25 05:00:00 PM,74.964,
3324,08/26/25 05:30:00 PM,71.339,
3325,08/26/25 06:00:00 PM,71.339,
3326,08/26/25 06:30:00 PM,68.934,
3327,08/26/25 07:00:00 PM,67.564,
3328,08/26/25 07:30:00 PM,64.825,
3329,08/26/25 08:00:00 PM,62.425,
3330,08/26/25 08:30:00 PM,61.054,
3331,08/26/25 09:00:00 PM,60.368,
3332,08/26/25 09:30:00 PM,58.820,
3333,08/26/25 10:00:00 PM,57.785,
3334,08/26/25 10:30:00 PM,56.923,
3335,08/26/25 11:00:00 PM,56.057,
3336,08/26/25 11:30:00 PM,54.842,
3337,08/27/25 12:00:00 AM,54.842,
3338,08/27/25 12:30:00 AM,54.669,
3339,08/27/25 01:00:00 AM,54.669,
3340,08/27/25 01:30:00 AM,54.147,
3341,08/27/25 02:00:00 AM,53.623,
3342,08/27/25 02:30:00 AM,53.100,
3343,08/27/25 03:00:00 AM,52.576,
3344,08/27/25 03:30:00 AM,52.225,
3345,08/27/25 04:00:00 AM,51.874,
3346,08/27/25 04:30:00 AM,51.699,
3347,08/27/25 05:00:00 AM,51.523,
3348,08/27/25 05:30:00 AM,50.819,
3349,08/27/25 06:00:00 AM,51.172,
3350,08/27/25 06:30:00 AM,50.819,
3351,08/27/25 07:00:00 AM,50.466,
3352,08/27/25 07:30:00 AM,50.819,
3353,08/27/25 08:00:00 AM,51.172,
3354,08/27/25 08:30:00 AM,52.225,
3355,08/27/25 09:00:00 AM,55.017,
3356,08/27/25 09:30:00 AM,55.711,
3357,08/27/25 10:00:00 AM,57.785,
3358,08/27/25 10:30:00 AM,59.851,
3359,08/27/25 11:00:00 AM,61.741,
3360,08/27/25 11:30:00 AM,63.626,
3361,08/27/25 12:00:00 PM,66.708,
3362,08/27/25 12:30:00 PM,70.651,
3363,08/27/25 01:00:00 PM,70.824,
3364,08/27/25 01:30:00 PM,78.098,
3365,08/27/25 02:00:00 PM,68.077,
3366,08/27/25 02:30:00 PM,72.891,
3367,08/27/25 03:00:00 PM,74.619,
3368,08/27/25 03:30:00 PM,83.399,
3369,08/27/25 04:00:00 PM,81.797,
3370,08/27/25 04:30:00 PM,78.624,
3371,08/27/25 05:00:00 PM,75.312,
3372,08/27/25 05:30:00 PM,71.339,
3373,08/27/25 06:00:00 PM,67.221,
3374,08/27/25 06:30:00 PM,64.139,
3375,08/27/25 07:00:00 PM,61.741,
3376,08/27/25 07:30:00 PM,59.508,
3377,08/27/25 08:00:00 PM,58.303,
3378,08/27/25 08:30:00 PM,57.614,
3379,08/27/25 09:00:00 PM,56.230,
3380,08/27/25 09:30:00 PM,54.842,
3381,08/27/25 10:00:00 PM,53.973,
3382,08/27/25 10:30:00 PM,53.274,
3383,08/27/25 11:00:00 PM,52.925,
3384,08/27/25 11:30:00 PM,52.225,
3385,08/28/25 12:00:00 AM,52.401,
3386,08/28/25 12:30:00 AM,51.699,
3387,08/28/25 01:00:00 AM,51.699,
3388,08/28/25 01:30:00 AM,51.346,
3389,08/28/25 02:00:00 AM,51.699,
3390,08/28/25 02:30:00 AM,51.172,
3391,08/28/25 03:00:00 AM,50.995,
3392,08/28/25 03:30:00 AM,51.523,
3393,08/28/25 04:00:00 AM,51.346,
3394,08/28/25 04:30:00 AM,51.172,
3395,08/28/25 05:00:00 AM,50.819,
3396,08/28/25 05:30:00 AM,50.643,
3397,08/28/25 06:00:00 AM,50.819,
3398,08/28/25 06:30:00 AM,51.346,
3399,08/28/25 07:00:00 AM,51.346,
3400,08/28/25 07:30:00 AM,51.172,
3401,08/28/25 08:00:00 AM,51.523,
3402,08/28/25 08:30:00 AM,54.495,
3403,08/28/25 09:00:00 AM,56.230,
3404,08/28/25 09:30:00 AM,56.057,
3405,08/28/25 10:00:00 AM,57.268,
3406,08/28/25 10:30:00 AM,59.680,
3407,08/28/25 11:00:00 AM,66.708,
3408,08/28/25 11:30:00 AM,66.022,
3409,08/28/25 12:00:00 PM,68.592,
3410,08/28/25 12:30:00 PM,75.659,
3411,08/28/25 01:00:00 PM,78.098,
3412,08/28/25 01:30:00 PM,81.797,
3413,08/28/25 02:00:00 PM,83.935,
3414,08/28/25 02:30:00 PM,84.474,
3415,08/28/25 03:00:00 PM,83.757,
3416,08/28/25 03:30:00 PM,88.282,
3417,08/28/25 04:00:00 PM,83.757,
3418,08/28/25 04:30:00 PM,79.326,
3419,08/28/25 05:00:00 PM,76.703,
3420,08/28/25 05:30:00 PM,72.199,
3421,08/28/25 06:00:00 PM,68.934,
3422,08/28/25 06:30:00 PM,66.537,
3423,08/28/25 07:00:00 PM,65.167,
3424,08/28/25 07:30:00 PM,65.338,
3425,08/28/25 08:00:00 PM,63.111,
3426,08/28/25 08:30:00 PM,61.741,
3427,08/28/25 09:00:00 PM,61.054,
3428,08/28/25 09:30:00 PM,60.539,
3429,08/28/25 10:00:00 PM,60.024,
3430,08/28/25 10:30:00 PM,59.164,
3431,08/28/25 11:00:00 PM,58.476,
3432,08/28/25 11:30:00 PM,58.131,
3433,08/29/25 12:00:00 AM,58.303,
3434,08/29/25 12:30:00 AM,58.303,
3435,08/29/25 01:00:00 AM,56.923,
3436,08/29/25 01:30:00 AM,55.364,
3437,08/29/25 02:00:00 AM,54.842,
3438,08/29/25 02:30:00 AM,53.798,
3439,08/29/25 03:00:00 AM,53.623,
3440,08/29/25 03:30:00 AM,53.449,
3441,08/29/25 04:00:00 AM,53.449,
3442,08/29/25 04:30:00 AM,53.449,
3443,08/29/25 05:00:00 AM,53.100,
3444,08/29/25 05:30:00 AM,52.925,
3445,08/29/25 06:00:00 AM,52.576,
3446,08/29/25 06:30:00 AM,52.925,
3447,08/29/25 07:00:00 AM,53.274,
3448,08/29/25 07:30:00 AM,53.449,
3449,08/29/25 08:00:00 AM,53.623,
3450,08/29/25 08:30:00 AM,55.017,
3451,08/29/25 09:00:00 AM,56.923,
3452,08/29/25 09:30:00 AM,59.164,
3453,08/29/25 10:00:00 AM,59.851,
3454,08/29/25 10:30:00 AM,61.912,
3455,08/29/25 11:00:00 AM,64.139,
3456,08/29/25 11:30:00 AM,65.680,
3457,08/29/25 12:00:00 PM,71.168,
3458,08/29/25 12:30:00 PM,72.199,
3459,08/29/25 01:00:00 PM,80.559,
3460,08/29/25 01:30:00 PM,80.029,
3461,08/29/25 02:00:00 PM,82.330,
3462,08/29/25 02:30:00 PM,86.277,
3463,08/29/25 03:00:00 PM,83.043,
3464,08/29/25 03:30:00 PM,85.554,
3465,08/29/25 04:00:00 PM,82.864,
3466,08/29/25 04:30:00 PM,81.621,
3467,08/29/25 05:00:00 PM,76.528,
3468,08/29/25 05:30:00 PM,75.312,
3469,08/29/25 06:00:00 PM,70.995,
3470,08/29/25 06:30:00 PM,68.248,
3471,08/29/25 07:00:00 PM,66.879,
3472,08/29/25 07:30:00 PM,64.481,
3473,08/29/25 08:00:00 PM,62.254,
3474,08/29/25 08:30:00 PM,60.712,
3475,08/29/25 09:00:00 PM,59.508,
3476,08/29/25 09:30:00 PM,58.647,
3477,08/29/25 10:00:00 PM,58.820,
3478,08/29/25 10:30:00 PM,57.614,
3479,08/29/25 11:00:00 PM,57.614,
3480,08/29/25 11:30:00 PM,57.268,
3481,08/30/25 12:00:00 AM,57.096,
3482,08/30/25 12:30:00 AM,56.577,
3483,08/30/25 01:00:00 AM,56.404,
3484,08/30/25 01:30:00 AM,55.364,
3485,08/30/25 02:00:00 AM,55.711,
3486,08/30/25 02:30:00 AM,55.017,
3487,08/30/25 03:00:00 AM,54.322,
3488,08/30/25 03:30:00 AM,55.017,
3489,08/30/25 04:00:00 AM,55.537,
3490,08/30/25 04:30:00 AM,55.884,
3491,08/30/25 05:00:00 AM,55.537,
3492,08/30/25 05:30:00 AM,54.842,
3493,08/30/25 06:00:00 AM,54.322,
3494,08/30/25 06:30:00 AM,53.623,
3495,08/30/25 07:00:00 AM,52.750,
3496,08/30/25 07:30:00 AM,53.623,
3497,08/30/25 08:00:00 AM,54.147,
3498,08/30/25 08:30:00 AM,55.537,
3499,08/30/25 09:00:00 AM,56.750,
3500,08/30/25 09:30:00 AM,58.303,
3501,08/30/25 10:00:00 AM,60.368,
3502,08/30/25 10:30:00 AM,63.282,
3503,08/30/25 11:00:00 AM,65.167,
3504,08/30/25 11:30:00 AM,66.022,
3505,08/30/25 12:00:00 PM,69.278,
3506,08/30/25 12:30:00 PM,70.137,
3507,08/30/25 01:00:00 PM,75.312,
3508,08/30/25 01:30:00 PM,78.098,
3509,08/30/25 02:00:00 PM,79.853,
3510,08/30/25 02:30:00 PM,84.115,
3511,08/30/25 03:00:00 PM,89.755,
3512,08/30/25 03:30:00 PM,90.124,
3513,08/30/25 04:00:00 PM,85.194,
3514,08/30/25 04:30:00 PM,80.559,
3515,08/30/25 05:00:00 PM,76.876,
3516,08/30/25 05:30:00 PM,72.199,
3517,08/30/25 06:00:00 PM,69.278,
3518,08/30/25 06:30:00 PM,66.708,
3519,08/30/25 07:00:00 PM,64.652,
3520,08/30/25 07:30:00 PM,63.797,
3521,08/30/25 08:00:00 PM,62.254,
3522,08/30/25 08:30:00 PM,61.398,
3523,08/30/25 09:00:00 PM,60.712,
3524,08/30/25 09:30:00 PM,59.680,
3525,08/30/25 10:00:00 PM,58.303,
3526,08/30/25 10:30:00 PM,58.303,
3527,08/30/25 11:00:00 PM,58.303,
3528,08/30/25 11:30:00 PM,58.303,
3529,08/31/25 12:00:00 AM,58.476,
3530,08/31/25 12:30:00 AM,57.958,
3531,08/31/25 01:00:00 AM,57.268,
3532,08/31/25 01:30:00 AM,57.096,
3533,08/31/25 02:00:00 AM,56.577,
3534,08/31/25 02:30:00 AM,56.230,
3535,08/31/25 03:00:00 AM,56.750,
3536,08/31/25 03:30:00 AM,56.230,
3537,08/31/25 04:00:00 AM,55.537,
3538,08/31/25 04:30:00 AM,54.842,
3539,08/31/25 05:00:00 AM,54.669,
3540,08/31/25 05:30:00 AM,56.230,
3541,08/31/25 06:00:00 AM,56.057,
3542,08/31/25 06:30:00 AM,57.096,
3543,08/31/25 07:00:00 AM,57.096,
3544,08/31/25 07:30:00 AM,57.268,
3545,08/31/25 08:00:00 AM,58.647,
3546,08/31/25 08:30:00 AM,61.227,
3547,08/31/25 09:00:00 AM,62.425,
3548,08/31/25 09:30:00 AM,64.139,
3549,08/31/25 10:00:00 AM,65.167,
3550,08/31/25 10:30:00 AM,65.509,
3551,08/31/25 11:00:00 AM,66.193,
3552,08/31/25 11:30:00 AM,67.735,
3553,08/31/25 12:00:00 PM,75.484,
3554,08/31/25 12:30:00 PM,69.793,
3555,08/31/25 01:00:00 PM,71.339,
3556,08/31/25 01:30:00 PM,78.098,
3557,08/31/25 02:00:00 PM,70.308,
3558,08/31/25 02:30:00 PM,72.372,
3559,08/31/25 03:00:00 PM,79.678,
3560,08/31/25 03:30:00 PM,79.853,
3561,08/31/25 04:00:00 PM,83.399,
3562,08/31/25 04:30:00 PM,78.800,
3563,08/31/25 05:00:00 PM,75.139,
3564,08/31/25 05:30:00 PM,71.168,
3565,08/31/25 06:00:00 PM,68.763,
3566,08/31/25 06:30:00 PM,65.509,
