"Plot Title: hobo100_Meso_20250617"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10523599, SEN S/N: 10523599)","Intensity, lum/ft² (LGR S/N: 10523599, SEN S/N: 10523599)","Coupler Attached (LGR S/N: 10523599)","Host Connected (LGR S/N: 10523599)","Stopped (LGR S/N: 10523599)","End Of File (LGR S/N: 10523599)"
1446,06/28/25 12:50:00 PM,23.484,144.0,,,,
1447,06/28/25 01:00:00 PM,23.677,144.0,,,,
1448,06/28/25 01:10:00 PM,23.869,136.0,,,,
1449,06/28/25 01:20:00 PM,23.966,160.0,,,,
1450,06/28/25 01:30:00 PM,24.158,160.0,,,,
1451,06/28/25 01:40:00 PM,24.351,160.0,,,,
1452,06/28/25 01:50:00 PM,24.448,144.0,,,,
1453,06/28/25 02:00:00 PM,24.641,136.0,,,,
1454,06/28/25 02:10:00 PM,24.738,110.0,,,,
1455,06/28/25 02:20:00 PM,24.835,17.0,,,,
1456,06/28/25 02:30:00 PM,24.931,79.0,,,,
1457,06/28/25 02:40:00 PM,24.931,34.0,,,,
1458,06/28/25 02:50:00 PM,25.028,35.0,,,,
1459,06/28/25 03:00:00 PM,25.028,41.0,,,,
1460,06/28/25 03:10:00 PM,25.125,47.0,,,,
1461,06/28/25 03:20:00 PM,25.125,38.0,,,,
1462,06/28/25 03:30:00 PM,25.125,116.0,,,,
1463,06/28/25 03:40:00 PM,25.222,26.0,,,,
1464,06/28/25 03:50:00 PM,25.222,32.0,,,,
1465,06/28/25 04:00:00 PM,25.222,18.0,,,,
1466,06/28/25 04:10:00 PM,25.222,38.0,,,,
1467,06/28/25 04:20:00 PM,25.319,58.0,,,,
1468,06/28/25 04:30:00 PM,25.319,32.0,,,,
1469,06/28/25 04:40:00 PM,25.416,28.0,,,,
1470,06/28/25 04:50:00 PM,25.416,24.0,,,,
1471,06/28/25 05:00:00 PM,25.416,21.0,,,,
1472,06/28/25 05:10:00 PM,25.416,20.0,,,,
1473,06/28/25 05:20:00 PM,25.416,19.0,,,,
1474,06/28/25 05:30:00 PM,25.416,20.0,,,,
1475,06/28/25 05:40:00 PM,25.416,18.0,,,,
1476,06/28/25 05:50:00 PM,25.416,16.0,,,,
1477,06/28/25 06:00:00 PM,25.416,14.0,,,,
1478,06/28/25 06:10:00 PM,25.416,13.0,,,,
1479,06/28/25 06:20:00 PM,25.416,12.0,,,,
1480,06/28/25 06:30:00 PM,25.416,11.0,,,,
1481,06/28/25 06:40:00 PM,25.319,10.0,,,,
1482,06/28/25 06:50:00 PM,25.319,9.0,,,,
1483,06/28/25 07:00:00 PM,25.319,7.0,,,,
1484,06/28/25 07:10:00 PM,25.222,4.0,,,,
1485,06/28/25 07:20:00 PM,25.222,2.0,,,,
1486,06/28/25 07:30:00 PM,25.222,2.0,,,,
1487,06/28/25 07:40:00 PM,25.125,1.0,,,,
1488,06/28/25 07:50:00 PM,25.125,0.0,,,,
1489,06/28/25 08:00:00 PM,25.028,0.0,,,,
1490,06/28/25 08:10:00 PM,24.931,0.0,,,,
1491,06/28/25 08:20:00 PM,24.931,0.0,,,,
1492,06/28/25 08:30:00 PM,24.835,0.0,,,,
1493,06/28/25 08:40:00 PM,24.738,0.0,,,,
1494,06/28/25 08:50:00 PM,24.738,0.0,,,,
1495,06/28/25 09:00:00 PM,24.641,0.0,,,,
1496,06/28/25 09:10:00 PM,24.641,0.0,,,,
1497,06/28/25 09:20:00 PM,24.545,0.0,,,,
1498,06/28/25 09:30:00 PM,24.448,0.0,,,,
1499,06/28/25 09:40:00 PM,24.448,0.0,,,,
1500,06/28/25 09:50:00 PM,24.351,0.0,,,,
1501,06/28/25 10:00:00 PM,24.255,0.0,,,,
1502,06/28/25 10:10:00 PM,24.255,0.0,,,,
1503,06/28/25 10:20:00 PM,24.158,0.0,,,,
1504,06/28/25 10:30:00 PM,24.062,0.0,,,,
1505,06/28/25 10:40:00 PM,24.062,0.0,,,,
1506,06/28/25 10:50:00 PM,23.966,0.0,,,,
1507,06/28/25 11:00:00 PM,23.869,0.0,,,,
1508,06/28/25 11:10:00 PM,23.869,0.0,,,,
1509,06/28/25 11:20:00 PM,23.773,0.0,,,,
1510,06/28/25 11:30:00 PM,23.677,0.0,,,,
1511,06/28/25 11:40:00 PM,23.581,0.0,,,,
1512,06/28/25 11:50:00 PM,23.581,0.0,,,,
1513,06/29/25 12:00:00 AM,23.484,0.0,,,,
1514,06/29/25 12:10:00 AM,23.388,0.0,,,,
1515,06/29/25 12:20:00 AM,23.292,0.0,,,,
1516,06/29/25 12:30:00 AM,23.292,0.0,,,,
1517,06/29/25 12:40:00 AM,23.196,0.0,,,,
1518,06/29/25 12:50:00 AM,23.100,0.0,,,,
1519,06/29/25 01:00:00 AM,23.100,0.0,,,,
1520,06/29/25 01:10:00 AM,23.004,0.0,,,,
1521,06/29/25 01:20:00 AM,22.908,0.0,,,,
1522,06/29/25 01:30:00 AM,22.908,0.0,,,,
1523,06/29/25 01:40:00 AM,22.812,0.0,,,,
1524,06/29/25 01:50:00 AM,22.812,0.0,,,,
1525,06/29/25 02:00:00 AM,22.717,0.0,,,,
1526,06/29/25 02:10:00 AM,22.621,0.0,,,,
1527,06/29/25 02:20:00 AM,22.621,0.0,,,,
1528,06/29/25 02:30:00 AM,22.525,0.0,,,,
1529,06/29/25 02:40:00 AM,22.525,0.0,,,,
1530,06/29/25 02:50:00 AM,22.429,0.0,,,,
1531,06/29/25 03:00:00 AM,22.429,0.0,,,,
1532,06/29/25 03:10:00 AM,22.333,0.0,,,,
1533,06/29/25 03:20:00 AM,22.333,0.0,,,,
1534,06/29/25 03:30:00 AM,22.238,0.0,,,,
1535,06/29/25 03:40:00 AM,22.238,0.0,,,,
1536,06/29/25 03:50:00 AM,22.142,0.0,,,,
1537,06/29/25 04:00:00 AM,22.142,0.0,,,,
1538,06/29/25 04:10:00 AM,22.046,0.0,,,,
1539,06/29/25 04:20:00 AM,22.046,0.0,,,,
1540,06/29/25 04:30:00 AM,21.951,0.0,,,,
1541,06/29/25 04:40:00 AM,21.951,0.0,,,,
1542,06/29/25 04:50:00 AM,21.855,0.0,,,,
1543,06/29/25 05:00:00 AM,21.855,0.0,,,,
1544,06/29/25 05:10:00 AM,21.855,0.0,,,,
1545,06/29/25 05:20:00 AM,21.760,0.0,,,,
1546,06/29/25 05:30:00 AM,21.760,0.0,,,,
1547,06/29/25 05:40:00 AM,21.664,0.0,,,,
1548,06/29/25 05:50:00 AM,21.664,0.0,,,,
1549,06/29/25 06:00:00 AM,21.569,0.0,,,,
1550,06/29/25 06:10:00 AM,21.569,0.0,,,,
1551,06/29/25 06:20:00 AM,21.569,0.0,,,,
1552,06/29/25 06:30:00 AM,21.473,0.0,,,,
1553,06/29/25 06:40:00 AM,21.473,0.0,,,,
1554,06/29/25 06:50:00 AM,21.473,0.0,,,,
1555,06/29/25 07:00:00 AM,21.378,0.0,,,,
1556,06/29/25 07:10:00 AM,21.378,0.0,,,,
1557,06/29/25 07:20:00 AM,21.378,0.0,,,,
1558,06/29/25 07:30:00 AM,21.378,0.0,,,,
1559,06/29/25 07:40:00 AM,21.282,1.0,,,,
1560,06/29/25 07:50:00 AM,21.282,1.0,,,,
1561,06/29/25 08:00:00 AM,21.282,2.0,,,,
1562,06/29/25 08:10:00 AM,21.282,2.0,,,,
1563,06/29/25 08:20:00 AM,21.282,3.0,,,,
1564,06/29/25 08:30:00 AM,21.282,9.0,,,,
1565,06/29/25 08:40:00 AM,21.282,12.0,,,,
1566,06/29/25 08:50:00 AM,21.282,14.0,,,,
1567,06/29/25 09:00:00 AM,21.282,15.0,,,,
1568,06/29/25 09:10:00 AM,21.282,9.0,,,,
1569,06/29/25 09:20:00 AM,21.282,4.0,,,,
1570,06/29/25 09:30:00 AM,21.282,3.0,,,,
1571,06/29/25 09:40:00 AM,21.282,3.0,,,,
1572,06/29/25 09:50:00 AM,21.378,3.0,,,,
1573,06/29/25 10:00:00 AM,21.378,5.0,,,,
1574,06/29/25 10:10:00 AM,21.378,4.0,,,,
1575,06/29/25 10:20:00 AM,21.378,7.0,,,,
1576,06/29/25 10:30:00 AM,21.473,5.0,,,,
1577,06/29/25 10:40:00 AM,21.473,19.0,,,,
1578,06/29/25 10:50:00 AM,21.473,7.0,,,,
1579,06/29/25 11:00:00 AM,21.569,59.0,,,,
1580,06/29/25 11:10:00 AM,21.664,224.0,,,,
1581,06/29/25 11:20:00 AM,21.855,216.0,,,,
1582,06/29/25 11:30:00 AM,22.046,216.0,,,,
1583,06/29/25 11:40:00 AM,22.238,208.0,,,,
1584,06/29/25 11:50:00 AM,22.333,200.0,,,,
1585,06/29/25 12:00:00 PM,22.525,192.0,,,,
1586,06/29/25 12:10:00 PM,22.717,184.0,,,,
1587,06/29/25 12:20:00 PM,23.004,176.0,,,,
1588,06/29/25 12:30:00 PM,23.196,176.0,,,,
1589,06/29/25 12:40:00 PM,23.388,168.0,,,,
1590,06/29/25 12:50:00 PM,23.581,176.0,,,,
1591,06/29/25 01:00:00 PM,23.773,168.0,,,,
1592,06/29/25 01:10:00 PM,23.966,160.0,,,,
1593,06/29/25 01:20:00 PM,24.158,160.0,,,,
1594,06/29/25 01:30:00 PM,24.351,112.0,,,,
1595,06/29/25 01:40:00 PM,24.545,152.0,,,,
1596,06/29/25 01:50:00 PM,24.738,144.0,,,,
1597,06/29/25 02:00:00 PM,24.931,67.0,,,,
1598,06/29/25 02:10:00 PM,25.028,25.0,,,,
1599,06/29/25 02:20:00 PM,25.125,41.0,,,,
1600,06/29/25 02:30:00 PM,25.319,136.0,,,,
1601,06/29/25 02:40:00 PM,25.513,67.0,,,,
1602,06/29/25 02:50:00 PM,25.610,126.0,,,,
1603,06/29/25 03:00:00 PM,25.708,124.0,,,,
1604,06/29/25 03:10:00 PM,25.805,119.0,,,,
1605,06/29/25 03:20:00 PM,26.000,128.0,,,,
1606,06/29/25 03:30:00 PM,26.097,124.0,,,,
1607,06/29/25 03:40:00 PM,26.195,22.0,,,,
1608,06/29/25 03:50:00 PM,26.195,25.0,,,,
1609,06/29/25 04:00:00 PM,26.195,26.0,,,,
1610,06/29/25 04:10:00 PM,26.292,19.0,,,,
1611,06/29/25 04:20:00 PM,26.292,23.0,,,,
1612,06/29/25 04:30:00 PM,26.292,37.0,,,,
1613,06/29/25 04:40:00 PM,26.292,31.0,,,,
1614,06/29/25 04:50:00 PM,26.292,24.0,,,,
1615,06/29/25 05:00:00 PM,26.292,28.0,,,,
1616,06/29/25 05:10:00 PM,26.292,27.0,,,,
1617,06/29/25 05:20:00 PM,26.195,19.0,,,,
1618,06/29/25 05:30:00 PM,26.195,9.0,,,,
1619,06/29/25 05:40:00 PM,26.195,6.0,,,,
1620,06/29/25 05:50:00 PM,26.097,5.0,,,,
1621,06/29/25 06:00:00 PM,26.097,3.0,,,,
1622,06/29/25 06:10:00 PM,26.097,4.0,,,,
1623,06/29/25 06:20:00 PM,26.000,8.0,,,,
1624,06/29/25 06:30:00 PM,26.000,9.0,,,,
1625,06/29/25 06:40:00 PM,26.000,10.0,,,,
1626,06/29/25 06:50:00 PM,25.902,9.0,,,,
1627,06/29/25 07:00:00 PM,25.902,6.0,,,,
1628,06/29/25 07:10:00 PM,25.805,3.0,,,,
1629,06/29/25 07:20:00 PM,25.805,2.0,,,,
1630,06/29/25 07:30:00 PM,25.708,1.0,,,,
1631,06/29/25 07:40:00 PM,25.708,1.0,,,,
1632,06/29/25 07:50:00 PM,25.610,1.0,,,,
1633,06/29/25 08:00:00 PM,25.610,0.0,,,,
1634,06/29/25 08:10:00 PM,25.513,0.0,,,,
1635,06/29/25 08:20:00 PM,25.416,0.0,,,,
1636,06/29/25 08:30:00 PM,25.416,0.0,,,,
1637,06/29/25 08:40:00 PM,25.319,0.0,,,,
1638,06/29/25 08:50:00 PM,25.222,0.0,,,,
1639,06/29/25 09:00:00 PM,25.125,0.0,,,,
1640,06/29/25 09:10:00 PM,25.028,0.0,,,,
1641,06/29/25 09:20:00 PM,24.931,0.0,,,,
1642,06/29/25 09:30:00 PM,24.931,0.0,,,,
1643,06/29/25 09:40:00 PM,24.835,0.0,,,,
1644,06/29/25 09:50:00 PM,24.738,0.0,,,,
1645,06/29/25 10:00:00 PM,24.641,0.0,,,,
1646,06/29/25 10:10:00 PM,24.545,0.0,,,,
1647,06/29/25 10:20:00 PM,24.545,0.0,,,,
1648,06/29/25 10:30:00 PM,24.448,0.0,,,,
1649,06/29/25 10:40:00 PM,24.351,0.0,,,,
1650,06/29/25 10:50:00 PM,24.255,0.0,,,,
1651,06/29/25 11:00:00 PM,24.255,0.0,,,,
1652,06/29/25 11:10:00 PM,24.158,0.0,,,,
1653,06/29/25 11:20:00 PM,24.062,0.0,,,,
1654,06/29/25 11:30:00 PM,24.062,0.0,,,,
1655,06/29/25 11:40:00 PM,23.966,0.0,,,,
1656,06/29/25 11:50:00 PM,23.869,0.0,,,,
1657,06/30/25 12:00:00 AM,23.869,0.0,,,,
1658,06/30/25 12:10:00 AM,23.773,0.0,,,,
1659,06/30/25 12:20:00 AM,23.677,0.0,,,,
1660,06/30/25 12:30:00 AM,23.581,0.0,,,,
1661,06/30/25 12:40:00 AM,23.581,0.0,,,,
1662,06/30/25 12:50:00 AM,23.484,0.0,,,,
1663,06/30/25 01:00:00 AM,23.388,0.0,,,,
1664,06/30/25 01:10:00 AM,23.388,0.0,,,,
1665,06/30/25 01:20:00 AM,23.292,0.0,,,,
1666,06/30/25 01:30:00 AM,23.196,0.0,,,,
1667,06/30/25 01:40:00 AM,23.196,0.0,,,,
1668,06/30/25 01:50:00 AM,23.100,0.0,,,,
1669,06/30/25 02:00:00 AM,23.100,0.0,,,,
1670,06/30/25 02:10:00 AM,23.004,0.0,,,,
1671,06/30/25 02:20:00 AM,22.908,0.0,,,,
1672,06/30/25 02:30:00 AM,22.908,0.0,,,,
1673,06/30/25 02:40:00 AM,22.812,0.0,,,,
1674,06/30/25 02:50:00 AM,22.812,0.0,,,,
1675,06/30/25 03:00:00 AM,22.717,0.0,,,,
1676,06/30/25 03:10:00 AM,22.621,0.0,,,,
1677,06/30/25 03:20:00 AM,22.621,0.0,,,,
1678,06/30/25 03:30:00 AM,22.525,0.0,,,,
1679,06/30/25 03:40:00 AM,22.525,0.0,,,,
1680,06/30/25 03:50:00 AM,22.429,0.0,,,,
1681,06/30/25 04:00:00 AM,22.429,0.0,,,,
1682,06/30/25 04:10:00 AM,22.333,0.0,,,,
1683,06/30/25 04:20:00 AM,22.333,0.0,,,,
1684,06/30/25 04:30:00 AM,22.238,0.0,,,,
1685,06/30/25 04:40:00 AM,22.238,0.0,,,,
1686,06/30/25 04:50:00 AM,22.142,0.0,,,,
1687,06/30/25 05:00:00 AM,22.142,0.0,,,,
1688,06/30/25 05:10:00 AM,22.046,0.0,,,,
1689,06/30/25 05:20:00 AM,22.046,0.0,,,,
1690,06/30/25 05:30:00 AM,21.951,0.0,,,,
1691,06/30/25 05:40:00 AM,21.951,0.0,,,,
1692,06/30/25 05:50:00 AM,21.855,0.0,,,,
1693,06/30/25 06:00:00 AM,21.855,0.0,,,,
1694,06/30/25 06:10:00 AM,21.760,0.0,,,,
1695,06/30/25 06:20:00 AM,21.760,0.0,,,,
1696,06/30/25 06:30:00 AM,21.664,0.0,,,,
1697,06/30/25 06:40:00 AM,21.664,0.0,,,,
1698,06/30/25 06:50:00 AM,21.664,0.0,,,,
1699,06/30/25 07:00:00 AM,21.569,0.0,,,,
1700,06/30/25 07:10:00 AM,21.569,1.0,,,,
1701,06/30/25 07:20:00 AM,21.569,2.0,,,,
1702,06/30/25 07:30:00 AM,21.473,3.0,,,,
1703,06/30/25 07:40:00 AM,21.473,2.0,,,,
1704,06/30/25 07:50:00 AM,21.473,1.0,,,,
1705,06/30/25 08:00:00 AM,21.473,2.0,,,,
1706,06/30/25 08:10:00 AM,21.473,3.0,,,,
1707,06/30/25 08:20:00 AM,21.473,7.0,,,,
1708,06/30/25 08:30:00 AM,21.473,15.0,,,,
1709,06/30/25 08:40:00 AM,21.473,14.0,,,,
1710,06/30/25 08:50:00 AM,21.473,11.0,,,,
1711,06/30/25 09:00:00 AM,21.473,4.0,,,,
1712,06/30/25 09:10:00 AM,21.473,4.0,,,,
1713,06/30/25 09:20:00 AM,21.473,4.0,,,,
1714,06/30/25 09:30:00 AM,21.473,5.0,,,,
1715,06/30/25 09:40:00 AM,21.473,5.0,,,,
1716,06/30/25 09:50:00 AM,21.473,5.0,,,,
1717,06/30/25 10:00:00 AM,21.569,7.0,,,,
1718,06/30/25 10:10:00 AM,21.569,6.0,,,,
1719,06/30/25 10:20:00 AM,21.569,10.0,,,,
1720,06/30/25 10:30:00 AM,21.664,9.0,,,,
1721,06/30/25 10:40:00 AM,21.664,9.0,,,,
1722,06/30/25 10:50:00 AM,21.760,9.0,,,,
1723,06/30/25 11:00:00 AM,21.760,232.0,,,,
1724,06/30/25 11:10:00 AM,21.951,256.0,,,,
1725,06/30/25 11:20:00 AM,22.142,248.0,,,,
1726,06/30/25 11:30:00 AM,22.333,248.0,,,,
1727,06/30/25 11:40:00 AM,22.621,117.0,,,,
1728,06/30/25 11:50:00 AM,22.812,160.0,,,,
1729,06/30/25 12:00:00 PM,23.004,100.0,,,,
1730,06/30/25 12:10:00 PM,23.196,122.0,,,,
1731,06/30/25 12:20:00 PM,23.388,160.0,,,,
1732,06/30/25 12:30:00 PM,23.581,160.0,,,,
1733,06/30/25 12:40:00 PM,23.773,168.0,,,,
1734,06/30/25 12:50:00 PM,24.062,168.0,,,,
1735,06/30/25 01:00:00 PM,24.158,152.0,,,,
1736,06/30/25 01:10:00 PM,24.351,22.0,,,,
1737,06/30/25 01:20:00 PM,24.448,63.0,,,,
1738,06/30/25 01:30:00 PM,24.448,8.0,,,,
1739,06/30/25 01:40:00 PM,24.545,3.0,,,,
1740,06/30/25 01:50:00 PM,24.448,2.0,,,,
1741,06/30/25 02:00:00 PM,24.448,2.0,,,,
1742,06/30/25 02:10:00 PM,24.351,5.0,,,,
1743,06/30/25 02:20:00 PM,24.255,6.0,,,,
1744,06/30/25 02:30:00 PM,24.158,9.0,,,,
1745,06/30/25 02:40:00 PM,24.062,14.0,,,,
1746,06/30/25 02:50:00 PM,24.062,31.0,,,,
1747,06/30/25 03:00:00 PM,24.062,102.0,,,,
1748,06/30/25 03:10:00 PM,24.062,128.0,,,,
1749,06/30/25 03:20:00 PM,23.966,128.0,,,,
1750,06/30/25 03:30:00 PM,23.966,115.0,,,,
1751,06/30/25 03:40:00 PM,23.966,22.0,,,,
1752,06/30/25 03:50:00 PM,23.869,23.0,,,,
1753,06/30/25 04:00:00 PM,23.869,48.0,,,,
1754,06/30/25 04:10:00 PM,23.869,21.0,,,,
1755,06/30/25 04:20:00 PM,23.966,89.0,,,,
1756,06/30/25 04:30:00 PM,23.966,68.0,,,,
1757,06/30/25 04:40:00 PM,23.966,76.0,,,,
1758,06/30/25 04:50:00 PM,24.062,60.0,,,,
1759,06/30/25 05:00:00 PM,24.062,30.0,,,,
1760,06/30/25 05:10:00 PM,23.966,8.0,,,,
1761,06/30/25 05:20:00 PM,23.966,9.0,,,,
1762,06/30/25 05:30:00 PM,23.966,8.0,,,,
1763,06/30/25 05:40:00 PM,23.966,7.0,,,,
1764,06/30/25 05:50:00 PM,23.869,8.0,,,,
1765,06/30/25 06:00:00 PM,23.869,6.0,,,,
1766,06/30/25 06:10:00 PM,23.869,5.0,,,,
1767,06/30/25 06:20:00 PM,23.869,7.0,,,,
1768,06/30/25 06:30:00 PM,23.773,4.0,,,,
1769,06/30/25 06:40:00 PM,23.773,3.0,,,,
1770,06/30/25 06:50:00 PM,23.773,7.0,,,,
1771,06/30/25 07:00:00 PM,23.677,7.0,,,,
1772,06/30/25 07:10:00 PM,23.677,8.0,,,,
1773,06/30/25 07:20:00 PM,23.677,6.0,,,,
1774,06/30/25 07:30:00 PM,23.581,4.0,,,,
1775,06/30/25 07:40:00 PM,23.581,3.0,,,,
1776,06/30/25 07:50:00 PM,23.581,1.0,,,,
1777,06/30/25 08:00:00 PM,23.484,0.0,,,,
1778,06/30/25 08:10:00 PM,23.484,0.0,,,,
1779,06/30/25 08:20:00 PM,23.388,0.0,,,,
1780,06/30/25 08:30:00 PM,23.388,0.0,,,,
1781,06/30/25 08:40:00 PM,23.388,0.0,,,,
1782,06/30/25 08:50:00 PM,23.292,0.0,,,,
1783,06/30/25 09:00:00 PM,23.292,0.0,,,,
1784,06/30/25 09:10:00 PM,23.196,0.0,,,,
1785,06/30/25 09:20:00 PM,23.196,0.0,,,,
1786,06/30/25 09:30:00 PM,23.100,0.0,,,,
1787,06/30/25 09:40:00 PM,23.100,0.0,,,,
1788,06/30/25 09:50:00 PM,23.004,0.0,,,,
1789,06/30/25 10:00:00 PM,23.004,0.0,,,,
1790,06/30/25 10:10:00 PM,22.908,0.0,,,,
1791,06/30/25 10:20:00 PM,22.908,0.0,,,,
1792,06/30/25 10:30:00 PM,22.812,0.0,,,,
1793,06/30/25 10:40:00 PM,22.812,0.0,,,,
1794,06/30/25 10:50:00 PM,22.717,0.0,,,,
1795,06/30/25 11:00:00 PM,22.717,0.0,,,,
1796,06/30/25 11:10:00 PM,22.621,0.0,,,,
1797,06/30/25 11:20:00 PM,22.621,0.0,,,,
1798,06/30/25 11:30:00 PM,22.525,0.0,,,,
1799,06/30/25 11:40:00 PM,22.525,0.0,,,,
1800,06/30/25 11:50:00 PM,22.429,0.0,,,,
1801,07/01/25 12:00:00 AM,22.429,0.0,,,,
1802,07/01/25 12:10:00 AM,22.429,0.0,,,,
1803,07/01/25 12:20:00 AM,22.333,0.0,,,,
1804,07/01/25 12:30:00 AM,22.238,0.0,,,,
1805,07/01/25 12:40:00 AM,22.238,0.0,,,,
1806,07/01/25 12:50:00 AM,22.238,0.0,,,,
1807,07/01/25 01:00:00 AM,22.142,0.0,,,,
1808,07/01/25 01:10:00 AM,22.142,0.0,,,,
1809,07/01/25 01:20:00 AM,22.046,0.0,,,,
1810,07/01/25 01:30:00 AM,22.046,0.0,,,,
1811,07/01/25 01:40:00 AM,22.046,0.0,,,,
1812,07/01/25 01:50:00 AM,21.951,0.0,,,,
1813,07/01/25 02:00:00 AM,21.951,0.0,,,,
1814,07/01/25 02:10:00 AM,21.951,0.0,,,,
1815,07/01/25 02:20:00 AM,21.855,0.0,,,,
1816,07/01/25 02:30:00 AM,21.855,0.0,,,,
1817,07/01/25 02:40:00 AM,21.855,0.0,,,,
1818,07/01/25 02:50:00 AM,21.760,0.0,,,,
1819,07/01/25 03:00:00 AM,21.760,0.0,,,,
1820,07/01/25 03:10:00 AM,21.760,0.0,,,,
1821,07/01/25 03:20:00 AM,21.664,0.0,,,,
1822,07/01/25 03:30:00 AM,21.664,0.0,,,,
1823,07/01/25 03:40:00 AM,21.664,0.0,,,,
1824,07/01/25 03:50:00 AM,21.664,0.0,,,,
1825,07/01/25 04:00:00 AM,21.569,0.0,,,,
1826,07/01/25 04:10:00 AM,21.569,0.0,,,,
1827,07/01/25 04:20:00 AM,21.569,0.0,,,,
1828,07/01/25 04:30:00 AM,21.473,0.0,,,,
1829,07/01/25 04:40:00 AM,21.473,0.0,,,,
1830,07/01/25 04:50:00 AM,21.473,0.0,,,,
1831,07/01/25 05:00:00 AM,21.378,0.0,,,,
1832,07/01/25 05:10:00 AM,21.378,0.0,,,,
1833,07/01/25 05:20:00 AM,21.378,0.0,,,,
1834,07/01/25 05:30:00 AM,21.378,0.0,,,,
1835,07/01/25 05:40:00 AM,21.282,0.0,,,,
1836,07/01/25 05:50:00 AM,21.282,0.0,,,,
1837,07/01/25 06:00:00 AM,21.282,0.0,,,,
1838,07/01/25 06:10:00 AM,21.282,0.0,,,,
1839,07/01/25 06:20:00 AM,21.187,0.0,,,,
1840,07/01/25 06:30:00 AM,21.187,0.0,,,,
1841,07/01/25 06:40:00 AM,21.187,0.0,,,,
1842,07/01/25 06:50:00 AM,21.091,0.0,,,,
1843,07/01/25 07:00:00 AM,21.091,0.0,,,,
1844,07/01/25 07:10:00 AM,21.091,0.0,,,,
1845,07/01/25 07:20:00 AM,21.091,0.0,,,,
1846,07/01/25 07:30:00 AM,21.091,0.0,,,,
1847,07/01/25 07:40:00 AM,21.091,1.0,,,,
1848,07/01/25 07:50:00 AM,20.996,1.0,,,,
1849,07/01/25 08:00:00 AM,20.996,1.0,,,,
1850,07/01/25 08:10:00 AM,20.996,2.0,,,,
1851,07/01/25 08:20:00 AM,20.996,2.0,,,,
1852,07/01/25 08:30:00 AM,20.996,2.0,,,,
1853,07/01/25 08:40:00 AM,20.996,3.0,,,,
1854,07/01/25 08:50:00 AM,20.996,3.0,,,,
1855,07/01/25 09:00:00 AM,20.996,3.0,,,,
1856,07/01/25 09:10:00 AM,20.996,4.0,,,,
1857,07/01/25 09:20:00 AM,20.996,4.0,,,,
1858,07/01/25 09:30:00 AM,20.996,4.0,,,,
1859,07/01/25 09:40:00 AM,20.996,5.0,,,,
1860,07/01/25 09:50:00 AM,20.996,5.0,,,,
1861,07/01/25 10:00:00 AM,21.091,7.0,,,,
1862,07/01/25 10:10:00 AM,21.091,7.0,,,,
1863,07/01/25 10:20:00 AM,21.187,22.0,,,,
1864,07/01/25 10:30:00 AM,21.187,20.0,,,,
1865,07/01/25 10:40:00 AM,21.282,25.0,,,,
1866,07/01/25 10:50:00 AM,21.378,33.0,,,,
1867,07/01/25 11:00:00 AM,21.473,112.0,,,,
1868,07/01/25 11:10:00 AM,21.664,160.0,,,,
1869,07/01/25 11:20:00 AM,21.855,144.0,,,,
1870,07/01/25 11:30:00 AM,21.855,10.0,,,,
1871,07/01/25 11:40:00 AM,22.046,176.0,,,,
1872,07/01/25 11:50:00 AM,22.238,184.0,,,,
1873,07/01/25 12:00:00 PM,22.429,184.0,,,,
1874,07/01/25 12:10:00 PM,22.525,184.0,,,,
1875,07/01/25 12:20:00 PM,22.812,176.0,,,,
1876,07/01/25 12:30:00 PM,23.004,176.0,,,,
1877,07/01/25 12:40:00 PM,23.196,184.0,,,,
1878,07/01/25 12:50:00 PM,23.292,18.0,,,,
1879,07/01/25 01:00:00 PM,23.388,7.0,,,,
1880,07/01/25 01:10:00 PM,23.388,11.0,,,,
1881,07/01/25 01:20:00 PM,23.484,12.0,,,,
1882,07/01/25 01:30:00 PM,23.484,10.0,,,,
1883,07/01/25 01:40:00 PM,23.484,9.0,,,,
1884,07/01/25 01:50:00 PM,23.484,9.0,,,,
1885,07/01/25 02:00:00 PM,23.388,9.0,,,,
1886,07/01/25 02:10:00 PM,23.388,10.0,,,,
1887,07/01/25 02:20:00 PM,23.388,9.0,,,,
1888,07/01/25 02:30:00 PM,23.388,14.0,,,,
1889,07/01/25 02:40:00 PM,23.292,17.0,,,,
1890,07/01/25 02:50:00 PM,23.292,26.0,,,,
1891,07/01/25 03:00:00 PM,23.292,25.0,,,,
1892,07/01/25 03:10:00 PM,23.292,20.0,,,,
1893,07/01/25 03:20:00 PM,23.292,7.0,,,,
1894,07/01/25 03:30:00 PM,23.196,4.0,,,,
1895,07/01/25 03:40:00 PM,23.196,3.0,,,,
1896,07/01/25 03:50:00 PM,23.196,1.0,,,,
1897,07/01/25 04:00:00 PM,23.100,3.0,,,,
1898,07/01/25 04:10:00 PM,23.100,3.0,,,,
1899,07/01/25 04:20:00 PM,23.100,3.0,,,,
1900,07/01/25 04:30:00 PM,23.004,4.0,,,,
1901,07/01/25 04:40:00 PM,23.004,4.0,,,,
1902,07/01/25 04:50:00 PM,23.004,6.0,,,,
1903,07/01/25 05:00:00 PM,22.908,7.0,,,,
1904,07/01/25 05:10:00 PM,22.908,9.0,,,,
1905,07/01/25 05:20:00 PM,22.908,11.0,,,,
