Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
6/18/2025 12:48:50 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	66.11	-0.78	23.96	0	0	0	0	0	0	0	0	0	120.59	-1.94	-6.02	5.08	3.56	0.32	0.05	0.92	24.60	25.84
6/18/2025 12:48:53 PM	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.17	0.53	65.44	-0.77	24.00	0	531	0	0	0	0	0	0	531	119.37	-3.01	1.72	2.70	4.47	6.76	0.48	0.92	24.64	25.85
6/18/2025 12:48:56 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	66.84	-0.78	23.99	0	0	0	0	0	0	0	0	0	121.92	-2.83	-3.45	-0.32	4.89	2.18	0.66	0.92	24.66	25.87
6/18/2025 12:48:59 PM	0.54	0.08	0.00	0.00	0.00	0.00	0.00	0.10	0.62	68.06	-0.69	23.92	285	78	0	0	0	0	0	0	363	124.14	-3.16	0.27	1.88	3.98	5.48	2.63	0.93	24.70	25.90
6/18/2025 12:49:02 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	65.48	-0.67	23.91	0	0	0	0	0	0	0	0	0	119.45	1.10	-3.89	5.17	-5.91	1.16	-1.47	0.93	24.73	25.89
6/18/2025 12:49:04 PM	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.87	64.97	-0.65	23.88	0	865	0	0	0	0	0	0	865	118.50	-1.63	-0.55	3.67	1.53	8.42	-1.79	0.94	24.77	25.89
6/18/2025 12:49:07 PM	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.14	66.57	-0.62	23.87	0	138	0	0	0	0	0	0	138	121.43	-0.40	1.29	1.88	-1.44	4.61	1.23	0.94	24.79	25.90
6/18/2025 12:49:10 PM	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.48	64.36	-0.62	23.89	0	481	0	0	0	0	0	0	481	117.41	2.06	-2.25	2.84	0.31	6.15	-1.04	0.94	24.81	25.92
6/18/2025 12:49:13 PM	0.00	7.63	14.18	4.90	0.00	0.00	0.00	0.00	26.71	18.94	-0.55	23.61	0	7629	6381	147	0	0	0	0	14158	34.59	43.44	11.34	61.31	18.26	62.34	102.36	0.95	24.85	25.95
6/18/2025 12:49:15 PM	0.86	13.40	16.39	4.41	0.00	0.00	0.00	0.00	35.06	7.19	-0.50	23.24	456	13397	7375	132	0	0	0	0	21360	13.16	47.43	19.08	87.92	17.52	80.84	122.36	0.95	24.88	25.92
6/18/2025 12:49:18 PM	3.89	12.59	12.20	6.84	0.00	0.00	0.00	0.00	35.51	6.36	-0.45	23.18	2060	12589	5490	205	0	0	0	0	20344	11.64	46.91	19.94	88.75	20.14	85.61	124.18	0.96	24.90	25.98
6/18/2025 12:49:21 PM	3.20	12.71	11.99	6.60	0.00	0.00	0.00	0.00	34.49	5.92	-0.42	23.20	1696	12707	5397	198	0	0	0	0	19998	10.85	45.81	19.69	87.49	19.11	84.33	119.07	0.96	24.93	25.93
6/18/2025 12:49:23 PM	3.85	12.94	12.04	6.85	0.00	0.00	0.00	0.00	35.67	6.10	-0.39	23.26	2040	12935	5416	206	0	0	0	0	20597	11.18	46.80	20.46	89.96	19.99	86.45	123.54	0.96	24.98	26.05
6/18/2025 12:49:27 PM	3.23	12.88	12.21	6.59	0.00	0.00	0.00	0.00	34.91	5.99	-0.35	23.20	1712	12880	5496	198	0	0	0	0	20286	10.97	46.25	20.26	88.61	19.31	84.90	120.45	0.97	24.97	26.00
6/18/2025 12:49:29 PM	2.61	12.89	12.25	6.14	0.00	0.00	0.00	0.00	33.89	5.95	-0.33	23.09	1386	12892	5512	184	0	0	0	0	19973	10.89	45.02	19.86	86.82	18.44	82.77	115.74	0.97	24.99	26.02
6/18/2025 12:49:32 PM	2.85	12.82	12.20	6.38	0.00	0.00	0.00	0.00	34.25	5.97	-0.32	23.06	1512	12820	5492	191	0	0	0	0	20014	10.94	45.70	20.00	87.24	19.31	83.62	117.32	0.97	25.04	26.00
6/18/2025 12:49:35 PM	3.17	12.77	12.08	6.42	0.00	0.00	0.00	0.00	34.45	5.91	-0.29	23.11	1682	12767	5438	193	0	0	0	0	20080	10.83	45.71	20.00	87.32	19.78	83.75	118.10	0.97	25.05	26.06
6/18/2025 12:49:37 PM	3.19	12.15	11.75	5.93	0.00	0.00	0.00	0.00	33.03	5.64	-0.22	22.95	1693	12152	5288	178	0	0	0	0	19311	10.34	43.64	18.87	83.15	19.45	79.63	113.29	0.98	25.10	26.10
6/18/2025 12:49:40 PM	3.30	3.93	1.31	2.65	0.00	0.00	0.00	0.00	11.20	35.82	-0.65	23.04	1751	3928	590	80	0	0	0	0	6349	65.36	13.00	3.99	28.19	8.43	31.45	36.37	0.94	25.10	26.10
6/18/2025 12:49:43 PM	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.18	59.45	-0.76	23.32	0	178	0	0	0	0	0	0	178	108.45	0.34	0.82	2.83	-0.58	3.76	-0.40	0.93	25.09	26.08
6/18/2025 12:49:46 PM	0.14	0.21	0.00	0.02	0.00	0.00	0.00	0.00	0.37	61.89	-0.76	23.37	73	208	0	1	0	0	0	0	282	112.90	0.50	-0.94	2.68	-0.93	4.89	2.01	0.93	25.15	26.11
6/18/2025 12:49:49 PM	0.15	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.48	62.53	-0.76	23.43	80	332	0	0	0	0	0	0	413	114.07	0.90	0.62	4.37	0.98	3.17	0.73	0.93	25.16	26.05
6/18/2025 12:49:51 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	64.23	-0.77	23.47	0	0	0	0	0	0	0	0	0	117.16	0.03	-1.16	1.76	-1.25	2.95	-1.86	0.92	25.21	26.10
6/18/2025 12:49:54 PM	0.48	0.61	0.00	0.00	0.00	0.00	0.00	0.00	1.09	65.59	-0.75	23.50	255	608	0	0	0	0	0	0	863	119.64	0.76	-0.71	5.12	2.32	5.24	1.73	0.93	25.19	26.22
