Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/3/2025 2:31:46 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	53.80	-0.89	25.60	0	0	0	0	0	0	0	0	0	98.14	1.98	-1.08	5.38	-2.47	0.14	-0.37	0.91	29.41	31.51
7/3/2025 2:31:48 PM	0.00	0.91	0.00	0.00	0.00	0.00	0.00	0.22	0.91	49.83	-0.89	26.11	0	907	0	0	0	0	0	0	907	90.90	3.71	1.64	4.06	5.74	6.96	-1.49	0.91	29.43	31.54
7/3/2025 2:31:51 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	56.11	-0.88	26.56	0	0	0	0	0	0	0	0	0	102.36	-1.75	-1.19	0.70	0.91	3.89	-1.04	0.91	29.47	31.57
7/3/2025 2:31:54 PM	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.37	62.96	-0.89	26.97	0	371	0	0	0	0	0	0	371	114.84	-0.11	0.59	4.56	0.15	3.43	-1.28	0.91	29.45	31.54
7/3/2025 2:31:57 PM	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.17	0.73	64.85	-0.89	27.20	0	731	0	0	0	0	0	0	731	118.30	2.70	-2.52	3.67	4.10	7.03	-0.12	0.91	29.49	31.56
7/3/2025 2:31:59 PM	0.38	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.79	63.80	-0.89	27.37	202	404	0	0	0	0	0	0	607	116.38	0.66	-0.83	4.64	0.17	4.43	2.50	0.91	29.51	31.54
7/3/2025 2:32:02 PM	0.19	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.23	61.75	-0.89	27.48	103	32	0	0	0	0	0	0	135	112.65	-1.92	-2.72	3.99	1.18	2.52	0.88	0.91	29.53	31.54
7/3/2025 2:32:42 PM	0.15	0.04	0.00	0.00	0.00	0.00	0.00	0.04	0.19	58.18	-0.87	27.60	79	43	0	0	0	0	0	0	122	106.14	-0.05	3.06	3.45	1.65	1.67	0.70	0.91	29.48	31.51
7/3/2025 2:32:45 PM	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.09	0.37	62.10	-0.88	27.64	0	372	0	0	0	0	0	0	372	113.28	1.61	0.42	7.07	3.10	0.21	-1.00	0.91	29.50	31.53
7/3/2025 2:32:48 PM	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50	64.03	-0.88	27.70	0	502	0	0	0	0	0	0	502	116.79	1.73	-0.90	2.74	0.14	6.35	-2.15	0.91	29.51	31.56
7/3/2025 2:32:51 PM	0.12	0.45	0.00	0.00	0.00	0.00	0.00	0.07	0.57	62.24	-0.87	27.74	65	449	0	0	0	0	0	0	514	113.53	-0.04	-0.46	6.30	2.54	2.32	0.91	0.91	29.55	31.57
7/3/2025 2:32:53 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	65.61	-0.87	27.78	0	0	0	0	0	0	0	0	0	119.68	-3.76	-5.10	4.00	-1.64	-0.68	-2.15	0.91	29.58	31.64
7/3/2025 2:32:56 PM	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	0.63	62.77	-0.87	27.82	0	630	0	0	0	0	0	0	630	114.51	-0.35	4.07	2.03	0.96	7.33	-1.61	0.92	29.62	31.64
7/3/2025 2:32:59 PM	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.09	0.16	61.45	-0.85	27.76	0	158	0	0	0	0	0	0	158	112.10	-1.24	4.63	1.05	2.78	4.76	-0.45	0.92	29.62	31.62
7/3/2025 2:33:01 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	62.28	-0.78	27.73	0	0	0	0	0	0	0	0	0	113.61	0.93	0.20	-1.87	-0.47	3.38	-1.24	0.92	29.61	31.64
7/3/2025 2:33:04 PM	0.00	0.82	0.00	0.02	0.00	0.00	0.00	0.00	0.84	64.88	-0.75	27.74	0	820	0	1	0	0	0	0	821	118.36	-1.35	1.19	3.84	-2.52	8.30	3.13	0.93	29.63	31.62
7/3/2025 2:33:06 PM	0.05	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.53	62.61	-0.72	27.84	27	482	0	0	0	0	0	0	509	114.21	-1.77	0.60	1.68	-0.26	7.72	1.54	0.93	29.65	31.62
7/3/2025 2:33:09 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	61.07	-0.69	27.87	0	0	0	0	0	0	0	0	0	111.40	-4.05	-0.63	0.02	0.88	0.42	1.15	0.93	29.71	31.66
7/3/2025 2:33:12 PM	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	62.10	-0.68	27.89	254	0	0	0	0	0	0	0	254	113.29	-2.52	1.41	-1.58	0.81	4.66	3.46	0.93	29.67	31.66
7/3/2025 2:33:15 PM	0.29	1.05	1.19	0.00	0.00	0.00	0.00	0.00	2.54	58.41	-0.67	27.90	156	1053	536	0	0	0	0	0	1745	106.55	3.63	-3.02	6.71	1.63	10.07	8.40	0.93	29.69	31.66
7/3/2025 2:33:18 PM	0.00	0.04	0.50	5.19	0.00	0.00	0.00	0.00	5.73	56.80	-0.66	27.91	0	39	225	156	0	0	0	0	420	103.62	16.74	2.38	14.90	6.70	24.62	26.80	0.94	29.70	31.70
7/3/2025 2:33:20 PM	27.00	17.55	7.58	13.45	0.00	0.00	0.00	0.00	65.58	55.69	-0.65	28.26	14313	17545	3413	403	0	0	0	0	35674	101.59	66.46	30.03	142.73	56.03	141.18	227.66	0.94	29.75	31.67
7/3/2025 2:33:23 PM	30.56	25.62	18.54	9.86	0.00	0.00	0.00	0.00	84.58	53.62	-0.63	28.59	16197	25621	8343	296	0	0	0	0	50457	97.82	82.07	35.48	182.33	69.19	168.12	285.88	0.94	29.76	31.75
7/3/2025 2:33:26 PM	31.80	27.10	21.36	6.65	0.00	0.00	0.00	0.00	86.91	54.27	-0.60	28.57	16854	27102	9614	199	0	0	0	0	53769	99.00	81.32	31.27	182.41	75.89	166.52	286.98	0.94	29.74	31.70
7/3/2025 2:33:29 PM	34.67	25.01	20.56	5.64	0.00	0.00	0.00	0.00	85.88	53.92	-0.57	28.49	18378	25006	9251	169	0	0	0	0	52804	98.37	77.82	30.89	173.68	81.59	156.20	285.22	0.94	29.76	31.70
7/3/2025 2:33:31 PM	36.80	21.68	19.62	3.33	0.00	0.00	0.00	0.00	81.42	53.20	-0.55	28.37	19502	21681	8829	100	0	0	0	0	50112	97.06	70.29	25.37	154.62	86.02	137.80	271.59	0.95	29.80	31.69
7/3/2025 2:33:34 PM	38.50	15.13	10.15	8.45	0.00	0.00	0.00	0.00	72.23	52.57	-0.53	28.26	20408	15128	4566	253	0	0	0	0	40354	95.90	63.83	24.11	132.55	83.34	126.91	250.35	0.95	29.81	31.69
7/3/2025 2:33:37 PM	36.90	15.05	11.93	6.93	0.00	0.00	0.00	0.00	70.82	50.64	-0.52	28.01	19557	15055	5370	208	0	0	0	0	40190	92.38	62.29	26.24	130.14	81.48	119.59	245.52	0.95	29.83	31.74
7/3/2025 2:33:40 PM	38.79	15.16	9.58	7.02	0.00	0.00	0.00	0.00	70.55	60.90	-0.51	27.82	20559	15159	4309	211	0	0	0	0	40238	111.08	59.34	21.46	128.12	82.14	121.96	241.45	0.95	29.80	31.72
7/3/2025 2:33:43 PM	31.31	14.05	15.16	1.12	0.00	0.00	0.00	0.00	61.63	59.43	-0.49	27.51	16592	14053	6821	34	0	0	0	0	37499	108.41	52.41	17.01	106.70	78.37	95.10	205.48	0.95	29.85	31.74
7/3/2025 2:33:45 PM	29.21	8.51	7.94	6.80	0.00	0.00	0.00	0.00	52.46	61.11	-0.46	27.05	15484	8512	3572	204	0	0	0	0	27772	111.47	48.94	17.36	90.74	65.62	88.64	189.42	0.95	29.85	31.72
7/3/2025 2:33:48 PM	30.33	8.51	7.52	5.65	0.00	0.00	0.00	0.00	52.01	61.63	-0.45	26.65	16074	8509	3385	169	0	0	0	0	28138	112.42	45.80	19.28	89.02	67.66	83.11	184.74	0.96	29.86	31.70
7/3/2025 2:33:51 PM	29.00	6.75	4.39	8.52	0.00	0.00	0.00	0.00	48.66	61.96	-0.41	26.46	15370	6749	1978	256	0	0	0	0	24353	113.02	45.50	19.60	85.01	61.57	84.00	178.91	0.96	29.87	31.75
7/3/2025 2:33:54 PM	26.51	9.66	10.75	3.25	0.00	0.00	0.00	0.00	50.19	61.01	-0.36	26.14	14052	9665	4839	98	0	0	0	0	28653	111.29	44.89	16.79	86.76	63.81	78.94	174.84	0.96	29.89	31.74
7/3/2025 2:33:56 PM	27.17	7.04	3.69	6.06	0.00	0.00	0.00	0.00	43.96	61.83	-0.37	25.45	14398	7040	1662	182	0	0	0	0	23282	112.79	37.86	12.53	75.14	56.91	76.06	155.64	0.96	29.85	31.70
